CODCNH,NOMBRE,CODPOSTAL,NCAMAS,ALTA,CERRADO,CAPITAL,CIERREFECH,CONCIERTO,EMAIL,OBSERVACIONES,CCAA,PROVINCIA,MUNICIPIO,FINALIDAD,PATRIMONIAL,FUNCIONALIDAD,AÑO
360255,"CENTRO MÉDICO PINTADO, S.L.",36203,12,False,False,N,,False,juanpintado@infonegocio.com,  ,GALICIA,PONTEVEDRA,Vigo,MATERNO-INFANTIL,PRIVADA,PRIVADO NO BENÉFICO,2006
360268,SANATORIO PSIQUIÁTRICO SAN JOSE,36208,48,False,False,N,,False,psiqsanjose@telefonica.net,    ,GALICIA,PONTEVEDRA,Vigo,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2006
360274,"CLINICA RESIDENCIA EL PINAR, S.L.",36214,74,False,False,N,,False,clinica@celpinar.com,    ,GALICIA,PONTEVEDRA,Vigo,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2006
360340,COMPLEJO HOSPITALARIO DE PONTEVEDRA,36071,606,False,False,S,,False,,      ,GALICIA,PONTEVEDRA,Pontevedra,GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2006
360353,FUNDACIÓN PÚBLICA HOSPITAL COMARCAL DO SALNÉS (1),36619,85,False,False,N,,True,hospital.salnes@sergas.es,(1) Fundación          ,GALICIA,PONTEVEDRA,Vilagarcía de Arousa,GENERAL,CONCIERTO,OTROS PÚBLICOS,2006
360368,COMPLEJO UNIVERSITARIO DE VIGO,36036,1252,False,False,N,,False,,    ,GALICIA,PONTEVEDRA,Vigo,GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2006
370016,COMPLEJO ASISTENCIAL DE SALAMANCA,37007,1124,False,False,S,,False,,    ,CASTILLA Y LEÓN,SALAMANCA,Salamanca,GENERAL,PUBLICA,SANIDAD CASTILLA Y LEÓN-SACYL,2006
370055,HOSPITAL GENERAL DE LA SANTISIMA TRINIDAD,37007,102,False,False,S,,False,,    ,CASTILLA Y LEÓN,SALAMANCA,Salamanca,GENERAL,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
380012,COMPLEJO HOSPITAL UNIVERSITARIO NTRA SRA DE CANDELARIA,38010,930,False,False,S,,False,,        ,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,GENERAL,PUBLICA,SERVICIO CANARIO DE SALUD,2006
380051,HOSPITAL FEBLES CAMPOS,38006,278,False,False,S,,True,,      ,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,DIPUTACIÓN O CABILDO,2006
380064,CLÍNICA SAN JUAN DE DIOS,38009,172,False,False,S,,True,,      ,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2006
380086,CLÍNICA LA COLINA,38006,204,False,False,S,,True,,    ,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
380099,CLINICA SANTA CRUZ DE TENERIFE S.A.,38006,86,False,False,S,,False,csc@csctfe.telefonica.net,      ,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
380103,"CLÍNICA PARQUE, S.A.",38002,90,False,False,S,,False,informatica@clinicaparque.com,        ,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
380110,CLÍNICA NUESTRA SEÑORA DE LAS MERCEDES,38002,29,False,False,S,,False,clinicacoello@terra.es,      ,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
380125,"CLÍNICA CAPOTE, S.L.",38004,100,False,False,S,,True,clínica@clínicacapote.com,      ,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,QUIRURGICO,CONCIERTO,PRIVADO NO BENÉFICO,2006
380146,HOSPITEN SUR,38660,260,False,False,N,,True,cpisur@hospiten.es,      ,CANARIAS,SANTA CRUZ DE TENERIFE,Arona,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
380159,HOSP. RESID. DE ANCI.  NTRA. SRA. DE LA CONCEPC. DE GARACHICO,38450,63,False,False,N,,True,hosp_gara@hotmail.com,        ,CANARIAS,SANTA CRUZ DE TENERIFE,Garachico,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,MUNICIPIO,2006
380162,FUNDACIÓN CANARIA HOSPITAL NUESTRA SEÑORA DE LOS DOLORES,38430,28,False,False,N,,True,,    ,CANARIAS,SANTA CRUZ DE TENERIFE,Icod de los Vinos,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,OTRO PRIVADO-BENÉFICO,2006
380184,HOSPITAL NUESTRA SEÑORA DE LOS DOLORES,38108,99,False,False,N,,True,,    ,CANARIAS,SANTA CRUZ DE TENERIFE,San Cristóbal de La Laguna,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,DIPUTACIÓN O CABILDO,2006
380197,HOSPITAL DE LA SANTÍSIMA TRINIDAD,38300,99,False,False,N,,True,esaavedra@hecit.es,    ,CANARIAS,SANTA CRUZ DE TENERIFE,Orotava (La),GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,DIPUTACIÓN O CABILDO,2006
380201,CLÍNICA VIDA,38312,44,False,False,N,,False,,      ,CANARIAS,SANTA CRUZ DE TENERIFE,Orotava (La),GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
380218,FUNDACIÓN HOSPITAL DE LA INMACULADA,38400,65,False,False,N,,True,hinmaculada@planalfa.es,      ,CANARIAS,SANTA CRUZ DE TENERIFE,Puerto de la Cruz,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,OTRO PRIVADO-BENÉFICO,2006
380223,HOSPITAL BELLEVUE,38400,186,False,False,N,,True,,  ,CANARIAS,SANTA CRUZ DE TENERIFE,Puerto de la Cruz,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
380239,HOSPITEN TAMARAGUA,38400,113,False,False,N,,True,,      ,CANARIAS,SANTA CRUZ DE TENERIFE,Puerto de la Cruz,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
380244,HOSPITAL NUESTRA SEÑORA DE GUADALUPE,38800,33,False,False,N,,False,rchimen@@gobiernodecanarias.com,    ,CANARIAS,SANTA CRUZ DE TENERIFE,San Sebastián de la Gomera,GENERAL,PUBLICA,SERVICIO CANARIO DE SALUD,2006
380260,HOSPITAL NUESTRA SEÑORA DE LOS DOLORES,38700,144,False,False,N,,False,pedro.cabrero@cablapalma,        ,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de la Palma,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,DIPUTACIÓN O CABILDO,2006
380276,HOSPITAL INSULAR NTRA SRA DE LOS REYES,38900,32,False,False,N,,False,,    ,CANARIAS,SANTA CRUZ DE TENERIFE,Valverde,GENERAL,PUBLICA,SERVICIO CANARIO DE SALUD,2006
380282,HOSPITAL COSTA ADEJE,38660,65,False,False,N,,False,,    ,CANARIAS,SANTA CRUZ DE TENERIFE,Adeje,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
380295,HOSPITAL RAMBLA S.L.,38001,97,False,False,S,,True,,    ,CANARIAS,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
380309,CLÍNICA VINTERSOL (HUMLEGARDEN S.L.),38650,92,False,False,N,,False,vintersol@vintersol.com,    ,CANARIAS,SANTA CRUZ DE TENERIFE,Arona,TRAUMATOLOGIA Y/O REHABILITACION,PRIVADA,PRIVADO NO BENÉFICO,2006
380316,HOSPITAL GENERAL DE LA PALMA,38713,170,False,False,N,,False,,    ,CANARIAS,SANTA CRUZ DE TENERIFE,Breña Alta,GENERAL,PUBLICA,SERVICIO CANARIO DE SALUD,2006
380326,CONSORCIO SANITARIO DE TENERIFE,38320,757,False,False,N,,True,,      ,CANARIAS,SANTA CRUZ DE TENERIFE,San Cristóbal de La Laguna,GENERAL,CONCIERTO,OTROS PÚBLICOS,2006
390015,HOSPITAL UNIVERSITARIO MARQUÉS DE VALDECILLA,39008,1135,False,False,S,,False,,      ,CANTABRIA,CANTABRIA,Santander,GENERAL,PUBLICA,SERVICIO CÁNTABRO DE SALUD-SCS,2006
390041,HOSPITAL RAMÓN NEGRETE,39012,40,False,False,S,,True,,      ,CANTABRIA,CANTABRIA,Santander,TRAUMATOLOGIA Y/O REHABILITACION,CONCIERTO,MATEP,2006
390054,HOSPITAL SANTA CLOTILDE,39006,155,False,False,S,,True,hsantaclotilde@hsjd.es,        ,CANTABRIA,CANTABRIA,Santander,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2006
390067,CENTRO HOSPITALARIO PADRE MENNI,39012,390,False,False,S,,True,,      ,CANTABRIA,CANTABRIA,Santander,PSIQUIATRICO,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2006
390092,CENTRO DE REHABILITACIÓN PSIQUIÁTRICA DE PARAYAS,39600,100,False,False,N,,False,,      ,CANTABRIA,CANTABRIA,Camargo,PSIQUIATRICO,PUBLICA,COMUNIDAD AUTÓNOMA,2006
390106,HOSPITAL SANTA CRUZ,39120,90,False,False,N,,True,,  ,CANTABRIA,CANTABRIA,Piélagos,GENERAL,CONCIERTO,COMUNIDAD AUTÓNOMA,2006
390128,HOSPITAL DE CAMPOO,39200,24,False,False,N,,True,hospitaldecampoo@teleline¿,  ,CANTABRIA,CANTABRIA,Reinosa,GENERAL,CONCIERTO,COMUNIDAD AUTÓNOMA,2006
390134,HOSPITAL COMARCAL DE LAREDO,39770,103,False,False,N,,False,,  ,CANTABRIA,CANTABRIA,Laredo,GENERAL,PUBLICA,SERVICIO CÁNTABRO DE SALUD-SCS,2006
390149,HOSPITAL SIERRALLANA,39300,265,False,False,N,,False,,  ,CANTABRIA,CANTABRIA,Torrelavega,GENERAL,PUBLICA,SERVICIO CÁNTABRO DE SALUD-SCS,2006
390152,"CLÍNICA MOMPÍA, S.A.",39109,120,False,False,N,,True,,    ,CANTABRIA,CANTABRIA,Santa Cruz de Bezana,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
400019,COMPLEJO HOSPITALARIO DE SEGOVIA,40002,375,False,False,S,,False,,    ,CASTILLA Y LEÓN,SEGOVIA,Segovia,GENERAL,PUBLICA,SANIDAD CASTILLA Y LEÓN-SACYL,2006
400045,HOSPITAL NUESTRA SEÑORA DE LA MISERICORDIA,40003,69,False,False,S,,True,,      ,CASTILLA Y LEÓN,SEGOVIA,Segovia,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2006
400058,CENTRO DE SERV. SOCIALES Y SALUD NTRA. SRA. DE LA FUENCISLA,40194,56,False,False,N,,True,,      ,CASTILLA Y LEÓN,SEGOVIA,Palazuelos de Eresma,PSIQUIATRICO,CONCIERTO,DIPUTACIÓN O CABILDO,2006
410074,HOSPITAL VICTORIA EUGENIA DE LA CRUZ ROJA ESPAÑOLA,41009,83,False,False,S,,True,,          ,ANDALUCÍA,SEVILLA,Sevilla,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (CRUZ ROJA),2006
410080,HOSPITAL SAN JUAN DE DIOS DE SEVILLA,41005,193,False,False,S,,True,,      ,ANDALUCÍA,SEVILLA,Sevilla,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2006
410107,CLÍNICA SANTA ISABEL,41018,72,False,False,S,,False,,          ,ANDALUCÍA,SEVILLA,Sevilla,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
410114,"CLÍNICA SAGRADO CORAZÓN, S.L.",41013,95,False,False,S,,False,,      ,ANDALUCÍA,SEVILLA,Sevilla,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
410129,"HOSPITAL NTRA. SRA. DE FÁTIMA, S.A.",41012,56,False,False,S,,False,,      ,ANDALUCÍA,SEVILLA,Sevilla,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
410135,HOSPITAL INFANTA LUISA,41010,113,False,False,S,,False,,        ,ANDALUCÍA,SEVILLA,Sevilla,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
410191,CLÍNICA NUESTRA SEÑORA DE ARÁNZAZU,41002,10,False,False,S,,False,,      ,ANDALUCÍA,SEVILLA,Sevilla,QUIRURGICO,PRIVADA,PRIVADO NO BENÉFICO,2006
410212,RESIDENCIA DE SALUD MENTAL NUESTRA SEÑORA DEL CARMEN,41930,30,False,False,N,,False,,    ,ANDALUCÍA,SEVILLA,Bormujos,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2006
410233,"CLÍNICA  O.R.L., S.A.",41700,14,False,False,N,,False,,      ,ANDALUCÍA,SEVILLA,Dos Hermanas,OFTALMICO U ORL,PRIVADA,PRIVADO NO BENÉFICO,2006
410248,CLÍNICA LA MILAGROSA,41530,35,False,False,N,,True,,      ,ANDALUCÍA,SEVILLA,Morón de la Frontera,QUIRURGICO,CONCIERTO,MUNICIPIO,2006
410251,HOSPITAL DE LA MERCED,41640,247,False,False,N,,False,,        ,ANDALUCÍA,SEVILLA,Osuna,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2006
410286,COMPLEJO HOSPITALARIO VIRGEN DEL ROCÍO,41013,1571,False,False,S,,False,hhuuvr@hvr.sas.junta-andalucia.es,        ,ANDALUCÍA,SEVILLA,Sevilla,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2006
410299,COMPLEJO HOSPITALARIO VIRGEN MACARENA,41071,1116,False,False,S,,False,ahvm@hvm.sas.junta-andalucia.es,        ,ANDALUCÍA,SEVILLA,Sevilla,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2006
410303,COMPLEJO HOSPITALARIO NUESTRA SEÑORA DE VALME,41014,632,False,False,S,,False,hospitalvalme.sspa@juntadeandalucia.es,        ,ANDALUCÍA,SEVILLA,Sevilla,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2006
410310,HOSPITAL SAN SEBASTIÁN,41400,40,False,False,N,,True,,    ,ANDALUCÍA,SEVILLA,Écija,GENERAL,CONCIERTO,MUNICIPIO,2006
410325,HOSPITAL CLÍNICA FREMAP  PREVENCIÓN Y REHABILITACIÓN,41012,141,False,False,S,,False,,      ,ANDALUCÍA,SEVILLA,Sevilla,TRAUMATOLOGIA Y/O REHABILITACION,PRIVADA,MATEP,2006
410346,HOSPITAL PSIQUIÁTRICO PENITENCIARIO,41007,163,False,False,S,,False,,      ,ANDALUCÍA,SEVILLA,Sevilla,PSIQUIATRICO,PUBLICA,ADMINISTRACIÓN PENITENCIARIA,2006
410353,HOSPITAL SAN JUAN DE DIOS DEL ALJARAFE,41930,198,False,False,N,,True,,          ,ANDALUCÍA,SEVILLA,Bormujos,GENERAL,CONCIERTO,OTROS PÚBLICOS,2006
420032,"SANATORIO QUIRÚRGICO DR. SALA DE PABLO, S.L.",42004,8,False,False,S,,False,,      ,CASTILLA Y LEÓN,SORIA,Soria,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
420040,COMPLEJO HOSPITALARIO DE SORIA,42005,375,False,False,S,,False,,      ,CASTILLA Y LEÓN,SORIA,Soria,GENERAL,PUBLICA,SANIDAD CASTILLA Y LEÓN-SACYL,2006
430017,HOSPITAL UNIVERSITARI DE TARRAGONA JOAN XXIII,43007,342,False,False,S,,True,rramon@hjxxiii.scs.es,          ,CATALUÑA,TARRAGONA,Tarragona,GENERAL,CONCIERTO,INSTITUTO CATALÁN DE LA SALUD,2006
080641,CLÍNICA DE CIRUGÍA PLÁSTICA Y ESTÉTICA DOCTOR PLANAS,08034,26,False,False,S,,False,,        ,CATALUÑA,BARCELONA,Barcelona,QUIRURGICO,PRIVADA,PRIVADO NO BENÉFICO,2006
080667,H. UNIVERSITARI  GERMANS TRIAS I PUJOL,08916,449,False,False,N,,True,dirger@ns.hugtip.scs.es,      ,CATALUÑA,BARCELONA,Badalona,GENERAL,CONCIERTO,INSTITUTO CATALÁN DE LA SALUD,2006
080673,HOSPITAL MUNICIPAL DE BADALONA,08911,140,False,False,N,,True,acabezas@bsa.gs,      ,CATALUÑA,BARCELONA,Badalona,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
080689,CENTRE SOCIOSANITARI EL CARME,08917,210,False,False,N,,False,,          ,CATALUÑA,BARCELONA,Badalona,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
080692,HOSPITAL  DE SANT BERNABÉ,08600,150,False,False,N,,True,hsb@hsb.es,        ,CATALUÑA,BARCELONA,Berga,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
080706,HOSPITAL DE SANT JAUME,08370,213,False,False,N,,True,,      ,CATALUÑA,BARCELONA,Calella,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
080713,HOSPITAL DE SANT JOAN DE DÉU,08950,369,False,False,N,,True,mcastillo@hsjdcn.org,      ,CATALUÑA,BARCELONA,Esplugues de Llobregat,MATERNO-INFANTIL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2006
080728,CLÍNICA NOSTRA SENYORA DE GUADALUPE,08950,159,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Esplugues de Llobregat,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
080734,HOSPITAL GENERAL DE GRANOLLERS,08400,268,False,False,N,,True,dgeneral@fhgranollers.com,      ,CATALUÑA,BARCELONA,Granollers,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2006
080749,"POLICLÍNICA DEL VALLÈS, S.A.",08400,87,False,False,N,,True,gencia@fundaciopoliclinica.org,      ,CATALUÑA,BARCELONA,Granollers,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
080752,HOSPITAL UNIVERSITARI DE BELLVITGE,08907,958,False,False,N,,True,ger@csub.scs.es,      ,CATALUÑA,BARCELONA,Hospitalet de Llobregat (L'),GENERAL,CONCIERTO,INSTITUTO CATALÁN DE LA SALUD,2006
080771,HOSPITAL DE L' HOSPITALET-CONSORCI SANITARI INTEGRAL,08906,262,False,False,N,,True,josep.casademont@chcr.scs.es,        ,CATALUÑA,BARCELONA,Hospitalet de Llobregat (L'),GENERAL,CONCIERTO,OTROS PÚBLICOS,2006
080787,FUNDACIÓ SANITÁRIA SANT JOSEP,08700,160,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Igualada,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
080826,HOSPITAL DE SANT JAUME,08560,89,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Manlleu,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
080832,CLÍNICA SANT JOSEP,08240,150,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Manresa,GENERAL,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
080850,CENTRE HOSPITALARI,08240,272,False,False,N,,True,chucm@chucm.org,      ,CATALUÑA,BARCELONA,Manresa,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2006
080863,HOSPITAL DE SANT JOAN DE DÉU,08243,280,False,False,N,,True,hosp.g.man@hgm.scs.es,      ,CATALUÑA,BARCELONA,Manresa,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2006
080879,HOSPITAL DE SANT ANDREU,08240,161,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Manresa,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
080885,SAGRAT COR. SERVEIS  DE SALUT MENTAL,08760,440,False,False,N,,False,scormart@comb.es,      ,CATALUÑA,BARCELONA,Martorell,PSIQUIATRICO,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2006
080898,FUNDACIÓ HOSPITAL SANT JOAN DE DÉU,08760,112,False,False,N,,True,gerencia@hmartorell.es,      ,CATALUÑA,BARCELONA,Martorell,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2006
080930,"CENTRE MÉDIC MOLINS, S.L",08750,177,False,False,N,,False,,    ,CATALUÑA,BARCELONA,Molins de Rei,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
080945,FUNDACIÓ PRIVADA HOSPITAL DE MOLLET,08100,174,False,False,N,,True,hmolldir@ctr.es,        ,CATALUÑA,BARCELONA,Mollet del Vallès,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
080958,CORPORACIÓ SANITÀRIA PARC TAULÍ,08208,872,False,False,N,,True,direcciógeneral@cspt.es,      ,CATALUÑA,BARCELONA,Sabadell,GENERAL,CONCIERTO,OTROS PÚBLICOS,2006
080977,"BENITO MENNI, COMPLEX  ASSISTENCIAL EN SALUT MENTAL",08830,758,False,False,N,,False,hospital@hcs-bmennibcn.org,      ,CATALUÑA,BARCELONA,Sant Boi de Llobregat,PSIQUIATRICO,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2006
080983,SANT JOAN DE DÉU-SERVEIS DE SALUT MENTAL,08830,790,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Sant Boi de Llobregat,PSIQUIATRICO,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2006
080996,HOSPITAL DE SANT BOI,08830,147,False,False,N,,True,hsantboi@hsantboi.es,      ,CATALUÑA,BARCELONA,Sant Boi de Llobregat,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
081000,HOSPITAL DE SANT CELONI FUNDACIÓ PRIVADA,08470,100,False,False,N,,True,secretaria@hsceloni.es,          ,CATALUÑA,BARCELONA,Sant Celoni,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
081017,HOSPITAL GENERAL DE CATALUNYA,08190,265,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Sant Cugat del Vallès,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
081022,CASAL DE CURACIÓ,08340,81,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Vilassar de Mar,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
081038,HOSPITAL RESIDÈNCIA SANT CAMIL,08810,328,False,False,N,,True,santcamil@hrsantcamil.es,      ,CATALUÑA,BARCELONA,Sant Pere de Ribes,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2006
081056,CENTRES ASSISTENCIALS DR. EMILI MIRA I LÓPEZ (RECINTE TORRIBERA),08921,382,False,False,N,,False,gtorribera@diba.es,      ,CATALUÑA,BARCELONA,Santa Coloma de Gramenet,PSIQUIATRICO,PUBLICA,DIPUTACIÓN O CABILDO,2006
081069,HOSPITAL DE L'ESPERIT SANT,08923,177,False,False,N,,True,mesteva@hes.scs.es,      ,CATALUÑA,BARCELONA,Santa Coloma de Gramenet,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2006
081075,HOSPITAL  DE TERRASSA,08227,272,False,False,N,,True,csdt@csdt.es,      ,CATALUÑA,BARCELONA,Terrassa,GENERAL,CONCIERTO,OTROS PÚBLICOS,2006
081081,HOSPITAL  DE SANT LLÀTZER,08221,162,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Terrassa,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
081094,HOSPITAL MÚTUA DE TERRASA,08221,501,False,False,N,,True,gerencimutua@mutuaterrassa.es,      ,CATALUÑA,BARCELONA,Terrassa,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
081108,HOSPITAL GENERAL DE VIC,08500,282,False,False,N,,True,gerencia@hgv.es,        ,CATALUÑA,BARCELONA,Vic,GENERAL,CONCIERTO,OTROS PÚBLICOS,2006
081115,CLÍNICA SANT JOSEP,08500,23,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Vic,GENERAL,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2006
081120,HOSPITAL DE LA SANTA CREU,08500,127,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Vic,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
081136,CLINICA DE VIC,08500,75,False,False,N,,False,clinivic@mundivia.es,      ,CATALUÑA,BARCELONA,Vic,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
081141,HOSPITAL DE VILADECANS,08840,110,False,False,N,,True,gerencia@hv.scs.es,      ,CATALUÑA,BARCELONA,Viladecans,GENERAL,CONCIERTO,INSTITUTO CATALÁN DE LA SALUD,2006
081154,HOSPITAL COMARCAL DE VILAFRANCA DEL PENEDES,08720,29,False,True,N,,True,,                ,CATALUÑA,BARCELONA,Vilafranca del Penedès,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,PRIVADO NO BENÉFICO,2006
081173,"CLÍNICA DEL CARME, S.A.",08720,185,False,True,N,,True,,        ,CATALUÑA,BARCELONA,Vilafranca del Penedès,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,PRIVADO NO BENÉFICO,2006
081189,FUNDACIÓ HOSPITAL COMARCAL SANT ANTONI ABAT,08800,105,False,False,N,,True,fhcaa@retemail.es,        ,CATALUÑA,BARCELONA,Vilanova i la Geltrú,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,OTRO PRIVADO-BENÉFICO,2006
081192,RESIDÈNCIA GERIÀTRICA ASSISTIDA CAN TORRAS,08328,119,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Alella,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081206,"CENTRE SOCIOSANITARI GARBÍ, S.L.",08860,116,False,True,N,,True,,        ,CATALUÑA,BARCELONA,Castelldefels,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,PRIVADO NO BENÉFICO,2006
081213,CENTRE GERIÀTRIC DEL MARESME,08301,120,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Mataró,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081228,CENTRE SOCIOSANITARI PRYTANIS,08830,86,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Sant Boi de Llobregat,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081234,CENTRE SOCIOSANITARI VERGE DEL PUIG,08470,40,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Sant Celoni,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081287,RESIDÈNCIA L' ESTADA,08392,60,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Sant Andreu de Llavaneres,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081304,RESIDÈNCIA  PUIG-REIG,08692,30,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Puig-reig,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081311,RESIDÈNCIA SANTA SUSANNA,08140,45,False,False,N,,False,,          ,CATALUÑA,BARCELONA,Caldes de Montbui,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
